pair_id,score,edge_id,fine_partition,coarse_partition,fine_components,coarse_components,merged_blocks,mean_budget_delta,ncsAURC_delta,direction
HandWritten-Mfeat__RCML,posterior_confidence,E312,P098,P096,4,3,1+3,-3.810281993917215,0.00014580564371031277,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E313,P098,P097,4,3,2+3,-5.908436003040093,0.0015731584008191197,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E314,P099,P000,2,1,0+1,-2.301982577108901,0.012391283884558318,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E315,P100,P000,2,1,0+1,-4.960649757108423,0.01589684854546467,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E316,P101,P001,3,2,0+1,-5.181560796541914,0.01098228444804422,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E317,P101,P099,3,2,0+2,-5.495381202634652,0.003589649745603274,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E318,P101,P100,3,2,1+2,-2.83671402263513,8.408508469692202e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E319,P102,P000,2,1,0+1,-2.128871194208699,0.01267102811445115,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E320,P103,P000,2,1,0+1,-9.562255803789515,0.015980933630161592,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E321,P104,P001,3,2,0+1,-9.567409704528904,0.01098228444804422,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E322,P104,P102,3,2,0+2,-10.054341493521843,0.0033099055157104406,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E323,P104,P103,3,2,1+2,-2.6209568839410284,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E324,P105,P002,3,2,0+1,-2.3615624165020055,0.000489185817510924,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E325,P105,P099,3,2,0+2,-5.522967417078943,0.0033774883631052612,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E326,P105,P102,3,2,1+2,-5.696078799979145,0.003097744133212428,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E327,P106,P002,3,2,0+1,-9.579189887388717,0.0007013472000089368,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E328,P106,P100,3,2,0+2,-10.081927707966132,8.408508469692202e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E329,P106,P103,3,2,1+2,-5.480321661285041,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E330,P107,P003,3,2,0+1,-9.602837864786515,0.004559417388941236,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E331,P107,P099,3,2,0+2,-9.668872907560694,0.003589649745603274,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E332,P107,P103,3,2,1+2,-2.40859968088008,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E333,P108,P004,4,3,0+1,-9.602837864786514,0.00015862519201788363,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E334,P108,P101,4,3,0+2,-10.081927707966132,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E335,P108,P104,4,3,1+2,-5.6960787999791425,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E336,P108,P105,4,3,0+3,-10.054341493521841,0.0002121613824980127,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E337,P108,P106,4,3,1+3,-2.83671402263513,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E338,P108,P107,4,3,2+3,-5.908436003040091,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E339,P109,P005,3,2,0+1,-3.3409998993652614,0.025577926031937023,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E340,P109,P089,3,2,0+2,-3.836611936487988,-0.0021130376726567197,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E341,P109,P099,3,2,1+2,-4.85537469341275,-0.001889278853315102,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E342,P110,P005,3,2,0+1,-5.0260991080826996,0.030990499934669003,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E343,P110,P090,3,2,0+2,-6.048785718812439,0.0009142475093728068,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E344,P110,P100,3,2,1+2,-3.8818067221306656,1.7730388510522955e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E345,P111,P006,3,2,0+1,-5.621925022110724,0.0016635034707520935,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E346,P111,P089,3,2,0+2,-5.0818114919754045,0.003361543395648394,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E347,P111,P100,3,2,1+2,-3.441907068900644,7.973755408365977e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E348,P112,P007,4,3,0+1,-5.621925022110723,0.006235057509739262,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E349,P112,P091,4,3,0+2,-6.048785718812439,0.0015723585332524843,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E350,P112,P101,4,3,1+2,-4.855374693412751,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E351,P112,P109,4,3,0+3,-5.495381202634653,0.005478928598918376,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E352,P112,P110,4,3,1+3,-3.810281993917215,6.635469618639907e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E353,P112,P111,4,3,2+3,-4.250181647147237,4.347530613262247e-06,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E354,P113,P005,3,2,0+1,-2.743829664436495,0.024719314415652296,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E355,P113,P092,3,2,0+2,-3.8895914538504752,-0.004542347498239408,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E356,P113,P102,3,2,1+2,-4.431315841384185,-0.0030276346994926656,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E357,P114,P005,3,2,0+1,-9.569018625132536,0.0310568546308554,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E358,P114,P093,3,2,0+2,-10.190632056015783,0.0022864562431387523,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E359,P114,P103,3,2,1+2,-3.8231201924994096,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E360,P115,P006,3,2,0+1,-9.583715078069147,0.0016678510013653559,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E361,P115,P092,3,2,0+2,-9.693751300225081,0.0017951927169636988,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E362,P115,P103,3,2,1+2,-2.802091078177975,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E363,P116,P007,4,3,0+1,-9.583715078069147,0.006235057509739262,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E364,P116,P094,4,3,0+2,-10.190632056015783,0.0012304297004054172,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E365,P116,P104,4,3,1+2,-4.431315841384185,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E366,P116,P113,4,3,0+3,-10.054341493521843,0.006337540215203106,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E367,P116,P114,4,3,1+3,-3.229152532825804,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E368,P116,P115,4,3,2+3,-4.2501816471472385,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E369,P117,P008,3,2,0+1,-3.3706257339940406,0.0019455465695014645,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E370,P117,P089,3,2,0+2,-2.905446821047021,0.0008117639547087197,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E371,P117,P102,3,2,1+2,-4.0973209608719845,0.0007557785441575041,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E372,P118,P008,3,2,0+1,-9.614685233598669,0.004499673541054401,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E373,P118,P090,3,2,0+2,-9.676580894258663,0.0009806022055592058,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E374,P118,P103,3,2,1+2,-2.907995850895798,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E375,P119,P009,3,2,0+1,-9.697362002915689,0.002056484782037868,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E376,P119,P089,3,2,0+2,-9.606101636711875,0.003365890926261656,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E377,P119,P103,3,2,1+2,-3.364591166956023,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E378,P120,P010,4,3,0+1,-9.697362002915687,0.002558978780496509,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E379,P120,P091,4,3,0+2,-9.67658089425866,0.0015723585332524843,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E380,P120,P104,4,3,1+2,-4.097320960871981,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E381,P120,P117,4,3,0+3,-10.05434149352184,0.0025541269715529365,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E382,P120,P118,4,3,1+3,-3.8102819939172115,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E383,P120,P119,4,3,2+3,-3.3536866778569863,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E384,P121,P011,4,3,0+1,-3.370625733994041,0.0006451391530317962,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E385,P121,P095,4,3,0+2,-3.889591453850475,-0.00029146433249723126,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E386,P121,P105,4,3,1+2,-4.855374693412749,-0.00012118010609353205,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E387,P121,P109,4,3,0+3,-5.5229674170789425,0.005145587110326831,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E388,P121,P113,4,3,1+3,-6.120137652007709,0.006004198726611561,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E389,P121,P117,4,3,2+3,-6.4541325325199095,0.0022207854829613917,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E390,P122,P011,4,3,0+1,-9.614685233598667,0.000978480641623341,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E391,P122,P096,4,3,0+2,-10.190632056015783,0.00014580564371031277,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E392,P122,P106,4,3,1+2,-3.881806722130664,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E393,P122,P110,4,3,0+3,-10.08192770796613,6.635469618639907e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E394,P122,P114,4,3,1+3,-5.539008190916295,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E395,P122,P118,4,3,2+3,-6.454132532519907,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E396,P123,P012,4,3,0+1,-9.697362002915689,9.45438647378579e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E397,P123,P095,4,3,0+2,-9.69375130022508,4.187715609431346e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E398,P123,P106,4,3,1+2,-3.441907068900642,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E399,P123,P111,4,3,0+3,-10.08192770796613,4.347530613262247e-06,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E400,P123,P115,4,3,1+3,-6.120137652007708,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E401,P123,P119,4,3,2+3,-5.55763756322966,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E402,P124,P013,4,3,0+1,-9.697362002915689,0.005528821144773292,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E403,P124,P097,4,3,0+2,-10.190632056015785,0.0015731584008191197,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E404,P124,P107,4,3,1+2,-4.855374693412749,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E405,P124,P109,4,3,0+3,-9.668872907560694,0.005478928598918376,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E406,P124,P114,4,3,1+3,-3.4408541817934193,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E407,P124,P119,4,3,2+3,-3.8993832073368058,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E408,P125,P014,5,4,0+1,-9.697362002915693,0.0003071685269286586,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E409,P125,P098,5,4,0+2,-10.190632056015787,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E410,P125,P108,5,4,1+2,-4.855374693412752,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E411,P125,P112,5,4,0+3,-10.081927707966134,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E412,P125,P116,5,4,1+3,-6.12013765200771,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E413,P125,P120,5,4,2+3,-6.454132532519914,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E414,P125,P121,5,4,0+4,-10.054341493521845,0.00033334148859154474,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E415,P125,P122,5,4,1+4,-3.8102819939172186,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E416,P125,P123,5,4,2+4,-4.25018164714724,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E417,P125,P124,5,4,3+4,-5.908436003040094,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E418,P126,P015,3,2,0+1,-4.080521707632597,8.688604288996371e-07,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E419,P126,P052,3,2,0+2,-8.977459588957352,0.03651486713286689,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E420,P126,P089,3,2,1+2,-9.73469720751308,0.003365890926261656,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E421,P127,P015,3,2,0+1,-2.924842848197244,8.688604288996371e-07,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E422,P127,P053,3,2,0+2,-8.998400520274126,0.0019293875869180685,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E423,P127,P090,3,2,1+2,-9.10609292168474,0.0009806022055592058,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E424,P128,P016,3,2,0+1,-4.7451665950587305,-0.007435910949430871,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E425,P128,P052,3,2,0+2,-2.859581640482393,0.026854184032250646,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E426,P128,P090,3,2,1+2,-4.143893832645134,-0.008680080895057039,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E427,P129,P017,4,3,0+1,-4.745166595058727,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E428,P129,P054,4,3,0+2,-8.998400520274123,0.010154467436571609,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E429,P129,P091,4,3,1+2,-9.734697207513076,0.0015723585332524843,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E430,P129,P126,4,3,0+3,-3.283207420310198,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E431,P129,P127,4,3,1+3,-4.438886279745551,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E432,P129,P128,4,3,2+3,-9.401085368785157,0.009660683100616244,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E433,P130,P015,3,2,0+1,-2.767124167439478,8.688604288996371e-07,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E434,P130,P055,3,2,0+2,-8.980477237757174,0.004771952588277953,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E435,P130,P092,3,2,1+2,-9.071449419611215,0.0017951927169636988,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E436,P131,P015,3,2,0+1,-3.236546587750434,8.688604288996371e-07,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E437,P131,P056,3,2,0+2,-9.030677727584452,0.0016103572479156225,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E438,P131,P093,3,2,1+2,-9.016723481391438,0.0022864562431387523,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E439,P132,P016,3,2,0+1,-3.901862525911946,0.0009124621635982324,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E440,P132,P055,3,2,0+2,-3.33269276032855,0.003459642600690812,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E441,P132,P093,3,2,1+2,-2.899516583651857,0.0009741462555516115,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E442,P133,P017,4,3,0+1,-3.9018625259119446,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E443,P133,P057,4,3,0+2,-9.03067772758445,0.0014762142150294298,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E444,P133,P094,4,3,1+2,-9.071449419611213,0.0012304297004054172,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E445,P133,P130,4,3,0+3,-3.7533008913565347,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E446,P133,P131,4,3,1+3,-3.283878471045579,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E447,P133,P132,4,3,2+3,-9.40108536878516,0.0013123099875871408,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E448,P134,P018,3,2,0+1,-4.084979574691043,-0.0002591069194685281,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E449,P134,P052,3,2,0+2,-4.912896887520661,0.036246193063274174,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E450,P134,P092,3,2,1+2,-6.320284258367643,0.0015265186473709825,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E451,P135,P018,3,2,0+1,-3.3993941863020227,9.567150124188193e-06,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E452,P135,P053,3,2,0+2,-5.403931289883769,0.0019293875869180685,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E453,P135,P093,3,2,1+2,-5.11055051144789,0.0022864562431387523,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E454,P136,P019,3,2,0+1,-5.015187743505547,-0.006753950111371891,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E455,P136,P052,3,2,0+2,-3.224009292869974,0.02704023894016402,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E456,P136,P093,3,2,1+2,-4.107248305186223,-0.007188171949564118,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E457,P137,P020,4,3,0+1,-5.015187743505546,-6.0852514710615215e-06,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E458,P137,P054,4,3,0+2,-5.403931289883769,0.010148382185100547,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E459,P137,P094,4,3,1+2,-6.320284258367642,0.0012243444489343557,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E460,P137,P134,4,3,0+3,-3.7533008913565347,0.0002625888181216548,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E461,P137,P135,4,3,1+3,-4.438886279745555,-6.0852514710615215e-06,coarsening_improves
HandWritten-Mfeat__RCML,posterior_confidence,E462,P137,P136,4,3,2+3,-5.442188486007222,0.009468542941231808,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E463,P138,P021,4,3,0+1,-4.084979574691042,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E464,P138,P058,4,3,0+2,-8.980477237757176,0.00046030561194524767,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E465,P138,P095,4,3,1+2,-9.734697207513078,4.187715609431346e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E466,P138,P126,4,3,0+3,-5.469987899716454,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E467,P138,P130,4,3,1+3,-6.783385439909573,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E468,P138,P134,4,3,2+3,-9.534550601153144,0.0002686740695927163,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E469,P139,P021,4,3,0+1,-3.3993941863020236,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E470,P139,P059,4,3,0+2,-9.030677727584452,0.00010170102404608154,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E471,P139,P096,4,3,1+2,-9.106092921684741,0.00014580564371031277,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E472,P139,P127,4,3,0+3,-5.940081370762789,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E473,P139,P131,4,3,1+3,-5.628377631209599,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E474,P139,P135,4,3,2+3,-9.534550601153146,0.0,tie
HandWritten-Mfeat__RCML,posterior_confidence,E475,P140,P022,4,3,0+1,-5.015187743505546,0.00011509922625176329,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E476,P140,P058,4,3,0+2,-3.33269276032855,0.00039362868133467865,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E477,P140,P096,4,3,1+2,-4.143893832645134,7.912871309974374e-05,coarsening_worsens
HandWritten-Mfeat__RCML,posterior_confidence,E478,P140,P128,4,3,0+3,-5.940081370762787,0.009594006170005675,coarsening_worsens
